Air Date;Directed By;Episode;Episode Synopsis;Episode Title;Label - Filter Part 2;link;rating;runtime;Season;Written By;Filter - Chandler;Filter - Guests;Filter - Joey;Filter - Monica;Filter - Phoebe;Filter - Rachel;Filter - Ross;Average - Chandler;Average - Joey;Average - Monica;Average - Phoebe;Average - Rachel;Average - Ross;Ben Geller;Carol Willick;Chandler Bing;Charlie Wheeler;Emily Waltham;Frank Buffay Jr.;Gunther;Imdb Rating;Jack Geller;Janice Litman Goralnik;Joey Tribbiani;Judy Geller;Mike Hannigan;Monica Geller;Phoebe Buffay;Rachel Green;Richard Burke;Ross Geller;Susan Bunch;Us Views Millions
6/2/1997;Robby Benson;14;"Phoebe's former singing partner (Leslie) performs at Central Perk and asks Phoebe if they can get back together. They eventually do, but soon have problems when Leslie sells ""Smelly Cat"" to a kitty litter company. Chandler meets a woman (Ginger) in the men's room and asks her out; coincidentally, Joey used to date her-- until an unfortunate incident occurred, involving her artificial leg. Chandler gets over the fact that she has an artificial leg, but when Ginger learns he has a third nipple, she dumps him. Ross continues to struggle with Rachel's career and her involvement with Mark. Chandler has his third nipple removed.";The One with Phoebe's Ex-Partner;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSkwXFFpuAuwEAACWh;TV-PG;22 min;3;Wil Calhoun;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,154506438;0;0;0;1;7,9;0;0;0,106905970;0;0;0,075302380;0,197815060;0,132266875;0;0,138509559;0;28,9
13/2/1997;James Burrows;15;"Phoebe dates a diplomat who doesn't speak english; she convinces Monica to double with them so the translator will have a date. Chandler and Joey gawk at the Xerox girl, who invites them both to a dance club. Ross interrupts Rachel's late night emergency at the office, leading to a fight; Rachel wants to take a break. Ross goes to the club and ends up kissing the Xerox girl.";The One Where Ross and Rachel Take a Break;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSnAqIdMPCwwEAACPp;TV-PG;22 min;3;Michael Borkow;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,090979183;0;0;0;0;8,6;0;0;0,075558982;0;0;0,097918273;0,153430995;0,230531997;0;0,153816500;0;27,3
20/2/1997;James Burrows;16;"Rachel is sorry about her fight with Ross; meanwhile, Ross wakes up with the Xerox girl; Chandler and Joey convince Ross not to tell Rachel; Ross tries to make sure Rachel doesn't find out. Monica and Phoebe try out a ""painless"" leg waxing kit. Chandler, Joey, Phoebe, and Monica get stuck in Monica's room while Ross and Rachel try to work things out.";The One with the Morning After;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSGgikScPCwwEAACOO;TV-PG;21 min;3;David Crane & Marta Kauffman;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,079639640;0;0;0;1;9,1;0;0;0,085765766;0;0;0,088648649;0,086846847;0,228108108;0;0,36;0;28,3
6/3/1997;Sam Simon;17;"Ross and Rachel's fighting causes the gang to try to hang out with them separately. Chandler, under stress because Ross and Rachel's break-up reminds him of his parents divorce, starts smoking again. Rachel invites everyone but Ross to go skiing for the weekend; they get locked out of the car at a rest stop; Rachel refuses to call Ross for help, so Monica and Phoebe do it behind her back; he comes to their aid and then gets stuck because his battery dies. Ross interferes with Carol's and Susan's ""Anniversary"".";The One Without the Ski Trip;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTAQnJ35uAuwEAACde;TV-PG;22 min;3;Shana Goldberg-Meehan & Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;1;0,141087405;0;0;0;0;8,3;0;0;0,126290434;0;0;0,098072953;0,207501721;0,124913971;0;0,213007571;0;25,8
13/3/1997;Robby Benson;18;"Rachel gives Chandler a hypnosis tape to help him quit smoking; however, the tape was designed for women--and it works all too well. Phoebe's brother, Frank, announces that he's getting married--to his home economics teacher, who is much older; Phoebe tries to break it up and enlists help from Ross and Joey. Monica gets asked out by a customer at the diner, who turns out to be a millionaire; they go out for pizza... in Italy.";The One with the Hypnosis Tape;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS9wJ48qXCPQEAAChD;TV-PG;22 min;3;Seth Kurland;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,061165400;0;0;1;1;8,4;0;0;0,078537821;0;0;0,116901918;0,191458560;0,089395585;0;0,048136084;0;28,1
27/3/1997;Terry Hughes;19;"Monica continues to date Pete but is still not attracted to him; he thinks she might change her mind. Joey gets a lead part in a play, but can't stand the female lead... until he realizes he likes her. Mark asks Rachel out. Rachel asks Ross to come over, but just so she can return some of his stuff; Ross gets upset and demands all his stuff back, including a tiny t-shirt that Rachel likes to sleep in. Later, Ross finds out Rachel is going on a date with Mark and spies on them through Chandler's peep-hole. Phoebe ponders Spiderman.";The One with the Tiny T-Shirt;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS7QiBnsPCwwEAACVl;TV-PG;22 min;3;Adam Chase;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,160663699;0;0;0;1;8,2;0;0;0,150141643;0;0;0,112909753;0,046539862;0,129502226;0;0,144880615;0;23,7
10/4/1997;Terry Hughes;20;"Ross and Monica's Aunt Silvia passes away and leaves a beautiful dollhouse to Monica; Monica invites Phoebe to play with it but then doesn't like Phoebe's ideas; Phoebe makes her own dollhouse, but it catches fire. Joey yearns for Kate, but since he can't have her, he goes out with her understudy; things get hot between Joey and Kate during rehearsal, however, and they end up sleeping together... but it means more to Joey than it does to Kate. Rachel sets Chandler up on a date with her boss; she likes him, but he thinks she's a big dull dud; Chandler tells her he'll call even though he doesn't intend to.";The One with the Dollhouse;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSzwGJy8PCwwEAACTH;TV-14;22 min;3;Wil Calhoun;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,177450601;0;0;0;0;8,1;0;0;0,183262301;0;0;0,086788067;0,096861682;0,130956993;0;0,055404882;0;24,4
17/4/1997;Michael Lembeck;21;"The diner where Monica works puts their staff on roller-skates; Monica crashes into Rachel while skating; Rachel's injuries are worse than first believed. Pete buys a restaurant and offers Monica a job as head chef; she's unsure whether to take it, since she still isn't attracted to Pete. Pete makes up a story about another woman so Monica will think he's over her; Phoebe sees right through it but promises not to tell Monica. Joey buys a pet chick for Chandler, but caring for it becomes a source of conflict. Ross has a chance to be on TV as part of a panel of Paleontologists, but gives it up to take Rachel to the hospital. Monica and Pete are about to stop seeing each other, but then they kiss... and Monica finally feels it.";The One with a Chick and a Duck;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSEQQ3mqXCPQEAACZi;TV-PG;22 min;3;Chris Brown;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,157741348;0;0;0;1;8,7;0;0;0,087431694;0;0;0,201092896;0,084153005;0,175227687;0;0,185063752;0;23,2
24/4/1997;Peter Bonerz;22;"Phoebe waits on hold so she can have her phone repaired before the warranty expires. The gang goes to Joey's play on opening night. Rachel dates Tommy, who seems pretty nice... except when he starts screaming at people; however, only Ross witnesses this behavior and can't convince anyone else. Joey's play gets bad reviews, prompting the director to break up with Kate; Joey and Kate spend the night talking and falling in love. Kate gets a job offer in L.A. and decides to leave.";The One with the Screamer;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTCwT8NpuAuwEAACdl;TV-PG;22 min;3;Shana Goldberg-Meehan & Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,062373431;0;0;0;1;8,3;0;0;0,230457675;0;0;0,077359255;0,120696638;0,061968408;0;0,127582017;0;22,6
1/5/1997;Shelley Jensen;23;"Ross finds a growth on his body but can't tell what it is; neither can anyone else. He visits his doctor, Chandler's doctor, and Phoebe's guru. Phoebe dates two guys: Vince, a burly fireman, and Jason, a sensitive teacher. She tries but can't decide which one to break up with. Pete is out of town and tells Monica, ""We need to talk,"" which gets her worried. The gang goes with Monica to Pete's place see how a millionaire lives; Joey finds a stub for a $50,000 check to a ring designer; Rachel begins to plan Monica's wedding.";The One with Ross's Thing;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS2QVszaXCPQEAACfa;TV-PG;22 min;3;Ted Cohen & Andrew Reich;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,072700297;0;0;0;0;8,1;0;0;0,074554896;0;0;0,148738872;0,226261128;0,078264095;0;0,107195846;0;24,2
8/5/1997;Robby Benson;24;"Monica's boyfriend Pete begins competing to be the Ultimate Fighting Champion; he loses... repeatedly. Chandler's new boss has a habit of slapping him on the behind, which Chandler tries to deal with. Phoebe asks Rachel if she can set Ross up with Bonnie; Rachel agrees since Bonnie's the girl who shaves her head; Later, Rachel finds out Bonnie now has plenty of hair.";The One with the Ultimate Fighting Champion;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTFQQwt6XCPQEAACiu;TV-PG;22 min;3;Story by : Pang-Ni Landrum & Mark KunerthTeleplay by : Shana Goldberg-Meehan & Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,118411552;0;0;0;0;8,1;0;0;0,040072202;0;0;0,132851986;0,128519856;0,115162455;0;0,076534296;0;23,1
15/5/1997;Pamela Fryman;25;"Phoebe finds a picture of her parents with their friend (also named Phoebe) and looks her up; she lives out by the beach, so everyone decides to go to the beach for the weekend. Rachel wears a big hat. Monica mourns her failed relationships, which prompts Chandler to offer to be her boyfriend ""if worse comes to worst."" Monica laughs, which prompts on-going efforts by Chandler to prove he's boyfriend material. Joey tries to initiate a strip-poker game, which ends up as a strip-Happy-Days game. Rachel and Ross flirt... until Ross's girlfriend Bonnie shows up. Phoebe finds out that the other Phoebe has no idea where her father Frank is... but she has a different revelation to make. Rachel convinces Bonnie to shave her head again, which results in a confrontation between Rachel and Ross in which she reveals she still loves him. Ross must decide.";The One at the Beach;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSQgzDSqXCPQEAACaL;TV-PG;22 min;3;Story by : Pang-Ni Landrum & Mark KunerthTeleplay by : Adam Chase;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,117553614;0;0;0;0;8,8;0;0;0,087768070;0;0;0,064733916;0,256155679;0,138602065;0;0,156870532;0;28,8
25/9/1997;Shelley Jensen;1;"Ross dumps Bonnie, which takes all night; she leaves in the morning. Meanwhile, Rachel writes a long letter to Ross that she needs him to read before they get back together; he tries to read it but falls asleep... then has to fake it when she asks him about it; Ross agrees with the letter before he finds out what it says; once he finds out the letter asks him to accept the breakup was all his fault, he's not sure he can keep up the charade. Phoebe is upset that her real mother never tried to contact her; she tells her mother she never wants to see her again, but her mother finally convinces her to reconcile. Ursula knew about their real mother all along, but never told Phoebe. Monica, Chandler, and Joey spend the day on the beach; Joey digs a hole; Monica gets stung by a jellyfish. Joey remembers that peeing on a jellyfish sting takes the pain away; Monica ""can't bend that way"" and Joey gets ""Stage Fright,"" leaving Chandler. Ross can't stand hiding his feelings and he and Rachel break up again.";The One with the Jellyfish;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS9we9gMPCwwEAACWK;TV-PG;22 min;4;Wil Calhoun;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,106843267;0;0;0;0;9,1;0;0;0,102428256;0;0;0,094922737;0,169094923;0,153200883;0;0,210596026;0;29,4
2/10/1997;Shelley Jensen;2;"Joey and Chandler agree to sell their oversized entertainment center; they have a hard time selling it but and easy time being robbed by a prospective buyer, thanks to Joey. Monica goes out with Chip, Rachel's high school prom date; unfortunately, Chip hasn't grown much since Lincoln High. Ross and Rachel continue to bicker about their break-up. Phoebe finds a cat and is convinced it's her mother reincarnated; a poster is found for a missing cat, but no one has the heart to tell Phoebe... except Ross.";The One with the Cat;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS7QR1cMPCwwEAACVL;TV-PG;22 min;4;Jill Condon & Amy Toomin;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,112958227;0;0;0;0;8,1;0;0;0,131287298;0;0;0,176470588;0,150895141;0,162404092;0;0,156862745;0;25,5
9/10/1997;Peter Bonerz;3;"Chandler and Joey try to make due with patio furniture and a canoe as their only furnishings. Chandler bumps into Joanna (Rachel's boss) and they go out again... and end up having quite a fling; while sneaking into Joanna's office, Rachel finds Chandler half naked and hand-cuffed to a chair. Monica caters her mother's party and ""pulls a Monica"" when she loses a fake nail in one of the quiches. A salesman tries to sell Joey encyclopedias, but Joey just can't afford a whole set.";The One with the Cuffs;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS2Q7P1qXCPQEAACft;TV-14;22 min;4;Seth Kurland;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,209264527;0;0;0;0;8,5;0;0;0,117025599;1;0;0,149126371;0,107679805;0,177976432;0;0,016253555;0;24
16/10/1997;Gail Mancuso;4;"Joey chews out Mr. Treeger, the superintendent, for making Rachel cry; Mr. Treeger decides to evict Rachel and Monica (who have an illegal sublet of Monica's Grandmother's apartment). In order to smooth things over, Joey agrees to be Mr. Treeger's practice ballroom dancing partner. Chandler tries to end his membership at his gym; Ross goes with him for moral support but ends up joining as well. Phoebe struggles (unsuccessfully) to contain her desires for Rick, one of her massage clients; she ends up being fired and he turns out to be married.";The One with the Ballroom Dancing;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSxQt9eaXCPQEAACea;TV-PG;22 min;4;Ted Cohen & Andrew Reich;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,098409970;0;0;0;0;8,2;0;0;0,238934250;0;0;0,085088096;0,190803610;0,072625698;0;0,060593038;0;24,3
30/10/1997;Gail Mancuso;5;"Chandler introduces himself to a good looking girl (Kathy), only to find out that she's dating Joey; as they get to know each other, Chandler's feelings get deeper. Whenever Rachel is around, Ross goes out of his way to mention Amanda, a single mother he's been seeing; Rachel counters by dating Josh, a much younger man; however, Amanda uses Ross as a babysitter so she can date another man, and Josh steals from Rachel. Ross uses weird gestures he made up as a kid instead of offensive ones. Phoebe has a bad cold which makes her singing voice sexy; when she recovers she desperately tries to catch another cold; she even kisses Gunther.";The One with Joey's New Girlfriend;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSnQR2JJuAuwEAACW_;TV-14;22 min;4;Gregory S. Malins & Michael Curtis;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,223456242;0;0;0;1;8,4;0;0;0,094180364;0;0;0,116392714;0,159040426;0,102176810;0;0,126166148;0;24,4
6/11/1997;Shelley Jensen;6;"Ross dates a fantastically beautiful paleontologist (Cheryl); everything is going great until he finds out she's incredibly messy. Chandler buys a rare copy of Kathy's favorite book for her birthday, but then has to make sure that Joey's gift is good, too. Phoebe lends Monica money so she can make a more serious attempt to get her catering business going; Monica has a little trouble collecting payment from a client. Rachel strives to finish a crossword puzzle all by herself.";The One with the Dirty Girl;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTFQfbC5uAuwEAACed;TV-PG;22 min;4;Shana Goldberg-Meehan & Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,185935638;0;0;0;1;8,5;0;0;0,134684148;0;0;0,168454509;0,167262614;0,114421931;0;0,107667859;0;25,7
13/11/1997;Kevin S. Bright;7;"Chandler becomes further frustrated when he accidentally sees Kathy coming out of the shower. Joey is late for a date with Kathy because he's on a date with someone else; Chandler and Kathy spend time alone together and they kiss; Chandler feels so guilty that he refurnishes the apartment; Kathy breaks up with Joey, and he suspects there is another man; Chandler admits it was him, causing a rift between himself and Joey. Ross rediscovers his musical ""sound,"" but he isn't really as good as he and Phoebe seem to believe; Phoebe doesn't want to perform because she feels dwarfed by Ross's musical gift.";The One Where Chandler Crosses the Line;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSpwHx3puAuwEAACXX;TV-PG;22 min;4;Adam Chase;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,325032203;0;0;0;0;8,7;0;0;0,260197510;0;0;0,053671103;0,112494633;0,030055818;0;0,145126664;0;26,4
20/11/1997;Peter Bonerz;8;"Joey is still upset at Chandler about Kathy; he tries to get over it but can't, and decides to move out... until he and Chandler stumble upon a way for Chandler to make it up to him--spending most of Thanksgiving day in a box. Monica injures her eye but doesn't want to have to see Richard again; she arranges to see the on-call doctor, who turns out to be very cute... and Richard's son. The gang decides to do secret Santa for each other; Ross torments Rachel about always exchanging gifts, until she can't stand it and shows him all the stuff she saved from their relationship.";The One with Chandler in a Box;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSzg8XYsPCwwEAACS-;TV-PG;22 min;4;Michael Borkow;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,210429673;0;0;0;1;9,1;0;0;0,174072714;0;0;0,144693353;0,107601910;0,094013955;0;0,128901946;0;26,8
11/12/1997;Peter Bonerz;9;"Phoebe and Monica buy a van (with a mural, flashing nipples, and other ""extras"") for their catering business; Monica fills in for a food critic in a small local newspaper; after she gives a restaurant a scathing review, they offer her a job as the new head chef; she has to chose between it and the catering business. Ross and Chandler make plans to party with Gandolf, the party wizard; Gandolf cancels and Ross and Chandler are left bored, until Joey convinces them that they can party themselves. Rachel tries for a new position at work, but her boss doesn't quite cooperate.";The One Where They're Going to Party!;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSxQB9HZuAuwEAACZL;TV-PG;22 min;4;Ted Cohen & Andrew Reich;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,102106391;0;0;0;1;7,9;0;0;0,099607283;0;0;0,200999643;0,119957158;0,159228847;0;0,084612638;0;23,9
18/12/1997;Gary Halvorson;10;"Joey sets a personal record for sticking Oreos in his mouth--15. Ross dates a girl from Poughkeepsie but is concerned about the distance involved in seeing her. Rachel wants a relationship--or at least a fling--so Chandler offers to set her up with someone; when his coworkers find out it's Rachel and that she's not looking for a serious relationship, they all bribe Chandler to set them up. Monica gets no respect at work; she hires Joey in order to fire him, so everyone will know who's boss; but Joey likes the tips, so he has a hard time going along with the plan. Phoebe works (and works and works) on a Christmas song for her friends. Ross takes a train to Poughkeepsie to break up, but falls asleep and ends up in Montreal... with a girl from Nova Scotia.";The One with the Girl from Poughkeepsie;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS7QNRZ8PCwwEAACVG;TV-PG;22 min;4;Scott Silveri;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,214550854;0;0;0;0;8,1;0;0;0,123979213;0;0;0,192650334;0,120267261;0,138827023;0;0,112843356;0;23,2
8/1/1998;David Steinberg;11;"Frank Jr. and Alice have eloped, and they ask Phoebe to be a surrogate mother for them; Phoebe asks advice of her birth mother, who gives her a puppy for only three days so she'll know what it's like to give up something you love. Ross gets Joey a job as a Tour Guide at the museum; Joey is hurt when Ross won't sit next to him at lunch (the white coats don't sit with the blue blazers); this prompts Ross to stand up and make some changes in the cafeteria, but it works a little too well. Chandler is nervous about being intimate with Kathy since she used to be Joey's girlfriend; feeling his performance is only adequate, he asks advice from Monica and Rachel; Kathy is very grateful.";The One with Phoebe's Uterus;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSnAxu75uAuwEAACWx;TV-14;22 min;4;Seth Kurland;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,113113497;0;0;1;0;8,5;0;0;0,125766871;0;0;0,111579755;0,184432515;0,080138037;0;0,103911043;0;23,7
15/1/1998;Kevin S. Bright;12;"The guys' chicken is becoming a rooster. Phoebe undergoes the procedure to implant embryos in her uterus; the pressure is high as Frank Jr. and Alice can only afford the procedure once. Monica and Rachel bet that they know Chandler and Joey better than Chandler and Joey know them; Ross writes the questions (game show style) and eventually the stakes are raised: If the girls win, the chick and the duck have to go. If the guys win, they get the girls' apartment.";The One with the Embryos;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS4wrhVJuAuwEAACbN;TV-PG;22 min;4;Jill Condon & Amy Toomin;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,112605042;0;0;1;0;9,5;0;0;0,090756303;0;0;0,157563025;0,204201681;0,164285714;0;0,182773109;0;27,1
29/1/1998;Dana DeVally Piazza;13;"When Chandler finds out Kathy's new play involves a steamy scene with her co-star, he's worried where it might lead; Joey tells him not to worry--as long as there's chemistry on-stage, there isn't anything happening off-stage; This helps... until Chandler sees the play again later and finds the performance isn't as good; Chandler accuses Kathy of sleeping with her leading man; they fight and part on unfavorable terms; by the time Chandler goes to apologize and make up, it's too late. Monica tells Joey that the guys have to be the hosts since they have the big apartment; when they comply, she tries to win everyone over to her place by doing lots of cooking and re-decorating. Rachel's department at work is eliminated, so she gets demoted to Personal Shopper; she plans to quit until a handsome, well-to-do young man needs her services; she wants to ask him on a date, but doesn't know how... she's never had to ask anyone out before.";The One with Rachel's Crush;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSuwtNuqXCPQEAACdx;TV-PG;22 min;4;Shana Goldberg-Meehan;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,226394052;0;0;0;0;8,2;0;0;0,129739777;0;0;0,116728625;0,081784387;0,234944238;0;0,076579926;0;25,3
5/2/1998;Peter Bonerz;14;"Joey goes fishing and comes back smelly... and doesn't get a chance to shower before he goes to work on a new movie with Charlton Heston; he gets caught cleaning up in the only shower on the set--in Mr. Heston's dressing room. Joshua invites Rachel to a club opening but she's already agreed to take her boss's niece (Emily) to the opera; Ross agrees to fill in for her with the niece, and they hit it off much better than first impressions would indicate; meanwhile, Rachel's date falls through when a rain storm smears her name off the club's guest list. Chandler continues recovering from his break-up with Kathy, but can't move on to phase two, because there's no one with which to go to a strip club... except Monica and Phoebe.";The One with Joey's Dirty Day;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSxQHOnpuAuwEAACZN;TV-14;22 min;4;Wil Calhoun;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,174777245;0;1;0;0;8,2;0;0;0,146675805;0;0;0,119945168;0,099383139;0,203564085;0;0,091501028;0;25,1
26/2/1998;James Burrows;15;"While getting his nails done, Chandler runs into Janice--newly divorced and not willing to let Chandler get away. Chandler invents a story about his company transferring him to Yemen. Although Janice believes him, he's not home free yet... she won't leave his side until he's on the plane and taking off. Monica obsesses about an electrical switch that apparently doesn't do anything; after tests, blueprints, and demolition work, she finally gives up. Ross meets some of Emily's friends and gets invited to play rugby; not wanting to lose face, he insists on playing. When they play too rough despite Emily's secret request that they go easy on him, she helps Ross inflict some pain, too, by giving him pointers on their vulnerabilities.";The One with All the Rugby;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSVgoWFFLDOQEAAABR;TV-PG;22 min;4;Story by : Ted Cohen & Andrew ReichTeleplay by : Wil Calhoun;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,187644788;0;1;0;0;8,5;0;1;0,086100386;0;0;0,123166023;0,052509653;0,086486486;0;0,197683398;0;24,4
19/3/1998;Michael Lembeck;16;"Phoebe, pregnant, has cravings for meat; Joey agrees to be a temporary vegetarian so she can eat meat without causing more animals to die. Rachel creates a fake party for Emily, which is really an excuse to spend time with Joshua outside of work; she makes a fool of herself trying to make him like her... she even puts on her old high-school cheerleader uniform. Ross is bummed that Emily will soon be returning home to England; Rachel convinces him that his relationship with Emily doesn't have to end.";The One with the Fake Party;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbS2QL_w8PCwwEAACUE;TV-PG;22 min;4;Story by : Alicia Sky VarinaitisTeleplay by : Scott Silveri & Shana Goldberg-Meehan;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,043807919;0;1;0;1;8,2;0;0;0,133951137;0;0;0,038753159;0,106571188;0,360572873;0;0,143639427;0;23,1
26/3/1998;Michael Lembeck;17;"Joey and Chandler unexpectedly receive an ""adult"" movie channel. Monica urges Ross to express his true feelings to Emily before she leaves the country, but things don't go as well as expected--it turns out there's another man. Ross goes to London to prove his love for Emily, but she returns to the states to tell him she's chosen him. Phoebe finds out she's carrying triplets; Frank, Jr. considers dropping out of refrigerator college to get a job; Phoebe tries to come up with ways to make money so he won't have to give up his ""dream.""";The One with the Free Porn;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbTHwWxFZuAuwEAACe1;TV-14;22 min;4;Story by : Mark KunerthTeleplay by : Richard Goodman;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,112368024;0;1;1;0;8,6;0;0;0,079562594;0;0;0,193061840;0,191176471;0,065233786;0;0,162895928;0;23,2
2/4/1998;Gail Mancuso;18;"Phoebe is asked to name one of the three babies she's carrying; this sparks some rivalry between Joey and Chandler, who each want the baby named after them. Susan is shooting a commercial in London so Emily offers to show her around; Ross worries that they might be having too much of a good time together... like when Carol started spending time with Susan. Rachel plans a big date with a special dinner, new lingerie and a nice dress; while eating dinner at her place, the chick and the duck upset Joshua, who has a phobia of farm birds; since his apartment is being remodeled and his parents are out of town, they go to his parents' house; unexpectedly, his parents return home while Rachel is wearing only a negligee; she tells them it's actually a new dress and ends up having to wear it while they all go out to dinner.";The One with Rachel's New Dress;;https://play.hbomax.com/episode/urn:hbo:episode:GXdbSuwgvsqXCPQEAACdp;TV-PG;22 min;4;Story by : Andrew Reich & Ted CohenTeleplay by : Jill Condon & Amy Toomin;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;1;0,125428898;0;1;0;0;8,3;0;0;0,089210827;0;0;0,053755242;0,146778498;0,165459398;0;0,181852840;1;21,7
9/4/1998;Kevin S. Bright;19;"The singing man, the bird smell, and the lack of space drive Rachel and Monica to new attempts to get their old apartment back; when they fail to bribe Chandler and Joey with season Knicks tickets, they try making another bet... and lose again, so they have neither the tickets nor the apartment. However, while Joey and Chandler are at a game, Rachel and Monica switch apartments. Chandler objects but Monica and Rachel offer to kiss each other for a full minute if they can keep the apartment. Ross gets an ear-ring. Phoebe tries to knit. Ross hates the fact that Emily has to be gone so much, so he considers asking her to move in with him... but ends up asking her to marry him; she says yes. The gang is shocked to hear the news... especially Rachel.";The One with All the Haste;;https://play.hbomax.com/episode/urn:hbo:episode:GXfq2tgZwrzzCHAEAAAZR;TV-PG;22 min;4;Scott Silveri & Wil Calhoun;Include;Include;Include;Include;Include;Include;Include;13,95%;13,84%;13,33%;13,06%;15,70%;15,42%;0;0;0,185185185;0;1;0;1;8,7;0;0;0,150252525;0;0;0,086279461;0,102272727;0,110269360;0;0,235690236;0;21,8
